FRQ, BETA, SPEED, GROUP, I, J, Added Mass, Radiation Damping 
1.500000e-01, 0.000000, 0.000000, 0, 1, 5, 5.314431e+06, 1.043225e+05 
1.500000e-01, 0.000000, 0.000000, 0, 1, 6, -4.519520e+01, -1.391514e+00 
1.500000e-01, 0.000000, 0.000000, 0, 2, 1, 7.060104e-01, 6.925937e-04 
1.500000e-01, 0.000000, 0.000000, 0, 2, 2, 2.701906e+05, 9.658395e+02 
1.500000e-01, 0.000000, 0.000000, 0, 2, 3, 1.676146e+00, -7.988765e-02 
1.500000e-01, 0.000000, 0.000000, 0, 2, 4, 1.888983e+05, -1.538442e+03 
1.500000e-01, 0.000000, 0.000000, 0, 2, 5, 1.911404e+02, -3.778393e-02 
1.500000e-01, 0.000000, 0.000000, 0, 2, 6, 2.745979e+06, 1.003034e+04 
1.500000e-01, 0.000000, 0.000000, 0, 3, 1, 1.185256e+04, -5.033567e+02 
1.500000e-01, 0.000000, 0.000000, 0, 3, 2, 6.516998e-01, 5.897407e-01 
1.500000e-01, 0.000000, 0.000000, 0, 3, 3, 7.831990e+05, 2.315808e+05 
1.500000e-01, 0.000000, 0.000000, 0, 3, 4, 6.586819e+00, -1.080243e+00 
1.500000e-01, 0.000000, 0.000000, 0, 3, 5, -1.169311e+06, 1.038961e+05 
1.500000e-01, 0.000000, 0.000000, 0, 3, 6, -3.442572e+02, -2.174592e+02 
1.500000e-01, 0.000000, 0.000000, 0, 4, 1, -3.532399e+00, 5.559161e-03 
1.500000e-01, 0.000000, 0.000000, 0, 4, 2, 2.123167e+05, -1.216247e+03 
1.500000e-01, 0.000000, 0.000000, 0, 4, 3, 1.140467e+01, 1.175359e+01 
1.500000e-01, 0.000000, 0.000000, 0, 4, 4, 2.694445e+07, 4.604900e+03 
1.500000e-01, 0.000000, 0.000000, 0, 4, 5, -7.969541e+02, 1.670922e+01 
1.500000e-01, 0.000000, 0.000000, 0, 4, 6, 3.363344e+07, -1.049781e+04 
1.500000e-01, 0.000000, 0.000000, 0, 5, 1, 5.310348e+06, 1.041165e+05 
1.500000e-01, 0.000000, 0.000000, 0, 5, 2, 2.098716e+02, 5.428930e+00 
1.500000e-01, 0.000000, 0.000000, 0, 5, 3, -1.209982e+06, 6.904237e+04 
1.500000e-01, 0.000000, 0.000000, 0, 5, 4, -1.867214e+03, -5.914710e+01 
1.500000e-01, 0.000000, 0.000000, 0, 5, 5, 3.055698e+09, 3.768262e+07 
1.500000e-01, 0.000000, 0.000000, 0, 5, 6, -2.718647e+04, -7.473328e+02 
1.500000e-01, 0.000000, 0.000000, 0, 6, 1, -1.714508e+01, 5.807473e-01 
1.500000e-01, 0.000000, 0.000000, 0, 6, 2, 2.749623e+06, 1.023619e+04 
1.500000e-01, 0.000000, 0.000000, 0, 6, 3, -1.134681e+02, 4.848572e+01 
1.500000e-01, 0.000000, 0.000000, 0, 6, 4, 3.367229e+07, -1.492712e+04 
1.500000e-01, 0.000000, 0.000000, 0, 6, 5, -1.818758e+04, 2.644824e+02 
1.500000e-01, 0.000000, 0.000000, 0, 6, 6, 1.439290e+09, 1.836594e+05 
1.800000e-01, 0.000000, 0.000000, 0, 1, 1, 2.109656e+04, 7.968938e+02 
1.800000e-01, 0.000000, 0.000000, 0, 1, 2, 7.937735e-01, 4.072816e-02 
1.800000e-01, 0.000000, 0.000000, 0, 1, 3, 1.235565e+04, -6.815658e+02 
1.800000e-01, 0.000000, 0.000000, 0, 1, 4, -7.639124e+00, -4.522250e-01 
1.800000e-01, 0.000000, 0.000000, 0, 1, 5, 5.608744e+06, 2.821416e+05 
1.800000e-01, 0.000000, 0.000000, 0, 1, 6, -4.869267e+01, -4.510111e+00 
1.800000e-01, 0.000000, 0.000000, 0, 2, 1, 7.272329e-01, 1.639097e-03 
1.800000e-01, 0.000000, 0.000000, 0, 2, 2, 2.802465e+05, 2.869051e+03 
1.800000e-01, 0.000000, 0.000000, 0, 2, 3, 1.737777e+00, -1.331750e-01 
1.800000e-01, 0.000000, 0.000000, 0, 2, 4, 1.893603e+05, -4.149247e+03 
1.800000e-01, 0.000000, 0.000000, 0, 2, 5, 1.944557e+02, -1.824146e-01 
1.800000e-01, 0.000000, 0.000000, 0, 2, 6, 2.877034e+06, 3.030989e+04 
1.800000e-01, 0.000000, 0.000000, 0, 3, 1, 1.226951e+04, -6.576149e+02 
1.800000e-01, 0.000000, 0.000000, 0, 3, 2, 4.580633e-01, 7.070379e-01 
1.800000e-01, 0.000000, 0.000000, 0, 3, 3, 7.395529e+05, 2.865698e+05 
1.800000e-01, 0.000000, 0.000000, 0, 3, 4, 7.512291e+00, -1.128121e+00 
1.800000e-01, 0.000000, 0.000000, 0, 3, 5, -1.070242e+06, 2.078088e+05 
1.800000e-01, 0.000000, 0.000000, 0, 3, 6, -2.963896e+02, -2.716971e+02 
1.800000e-01, 0.000000, 0.000000, 0, 4, 1, -3.473363e+00, 5.610480e-02 
1.800000e-01, 0.000000, 0.000000, 0, 4, 2, 2.147743e+05, -3.344812e+03 
1.800000e-01, 0.000000, 0.000000, 0, 4, 3, 9.183198e+00, 1.507896e+01 
1.800000e-01, 0.000000, 0.000000, 0, 4, 4, 2.698484e+07, 1.024548e+04 
1.800000e-01, 0.000000, 0.000000, 0, 4, 5, -7.725529e+02, 4.396214e+01 
1.800000e-01, 0.000000, 0.000000, 0, 4, 6, 3.424664e+07, -2.709636e+04 
1.800000e-01, 0.000000, 0.000000, 0, 5, 1, 5.603960e+06, 2.815328e+05 
1.800000e-01, 0.000000, 0.000000, 0, 5, 2, 2.231291e+02, 1.489861e+01 
1.800000e-01, 0.000000, 0.000000, 0, 5, 3, -1.101236e+06, 1.673142e+05 
1.800000e-01, 0.000000, 0.000000, 0, 5, 4, -2.008175e+03, -1.618819e+02 
1.800000e-01, 0.000000, 0.000000, 0, 5, 5, 3.156600e+09, 1.005891e+08 
1.800000e-01, 0.000000, 0.000000, 0, 5, 6, -2.873884e+04, -2.010434e+03 
1.800000e-01, 0.000000, 0.000000, 0, 6, 1, -1.438578e+01, 1.868121e+00 
1.800000e-01, 0.000000, 0.000000, 0, 6, 2, 2.881663e+06, 3.091205e+04 
1.800000e-01, 0.000000, 0.000000, 0, 6, 3, -1.234943e+02, 6.489559e+01 
1.800000e-01, 0.000000, 0.000000, 0, 6, 4, 3.426636e+07, -3.787290e+04 
